,ZIP_CODE,ZCTA,Population
22890,54816,54806,11810
22891,54810,54810,2512
22892,54812,54812,5728
22893,54813,54813,601
22894,54814,54814,2478
22895,54817,54817,2188
22896,54818,54868,15512
22897,54868,54868,15512
22898,54819,54819,2544
22899,54820,54820,864
22900,54821,54821,1276
22901,54822,54822,4516
22902,54824,54824,2271
22903,54826,54826,807
22904,54827,54827,221
22905,54828,54828,678
22906,54829,54829,5236
22907,54830,54830,2752
22908,54832,54832,412
22909,54834,54876,1551
22910,54876,54876,1551
22911,54835,54835,1018
22912,54836,54836,1080
22913,54837,54837,3778
22914,54838,54838,1103
22915,54839,54839,302
22916,54840,54840,4643
22917,54841,54841,259
22918,54842,54842,185
22919,54843,54843,11487
22920,54844,54844,267
22921,54845,54845,147
22922,54846,54846,547
22923,54847,54847,2222
22924,54848,54848,6141
22925,54849,54849,1967
22926,54850,54850,261
22927,54853,54853,4009
22928,54854,54854,990
22929,54855,54855,774
22930,54856,54856,1616
22931,54857,54857,62
22932,54858,54858,1518
22933,54859,54859,1896
22934,54890,54859,1896
22935,54861,54861,150
22936,54862,54862,261
22937,54864,54864,1322
22938,54865,54865,440
22939,54867,54867,435
22940,54870,54870,1486
22941,54871,54871,3105
22942,54872,54872,2581
22943,54873,54873,2799
22944,54874,54874,3646
22945,54875,54875,1055
22946,54880,54880,30772
22947,54888,54888,1345
22948,54889,54889,2742
22949,54891,54891,3389
22950,54893,54893,3767
22951,54895,54895,910
22952,54896,54896,1478
22953,54901,54901,37710
22954,54906,54901,37710
22955,54902,54902,22375
22956,54903,54902,22375
22957,54904,54904,20623
22958,54909,54909,2181
22959,54911,54911,26674
22960,54912,54911,26674
22961,54913,54913,17629
22962,54919,54913,17629
22963,54914,54914,30475
22964,54915,54915,41855
22965,54921,54921,1326
22966,54922,54922,1514
22967,54923,54923,8733
22968,54926,54950,3083
22969,54950,54950,3083
22970,54927,54927,538
22971,54928,54928,450
22972,54929,54929,8746
22973,54930,54930,1786
22974,54931,54931,260
22975,54932,54932,1185
22976,54933,54933,231
22977,54934,54934,148
22978,54935,54935,41651
22979,54936,54935,41651
22980,54937,54937,19112
22981,54940,54940,4020
22982,54969,54940,4020
22983,54941,54941,2613
22984,54942,54942,8580
22985,54943,54943,1923
22986,54944,54944,8257
22987,54945,54945,3545
22988,54990,54945,3545
22989,54946,54946,108
22990,54947,54947,2601
22991,54948,54948,320
22992,54949,54949,3430
22993,54952,54952,25729
22994,54956,54956,42696
22995,54957,54956,42696
22996,54960,54960,2800
22997,54961,54961,14266
22998,54962,54962,1110
22999,54963,54963,6917
23000,54964,54964,1022
23001,54965,54965,1344
23002,54966,54966,2008
23003,54967,54967,434
23004,54968,54968,2779
23005,54970,54970,3902
23006,54971,54971,10827
23007,54974,54974,1581
23008,54976,54984,2989
23009,54984,54984,2989
23010,54977,54977,1337
23011,54979,54979,1472
23012,54980,54980,149
23013,54981,54981,15426
23014,54982,54982,7117
23015,54983,54983,4642
23016,54985,54985,836
23017,54986,54986,4770
23018,55001,55001,2916
23019,55002,55012,2078
23020,55012,55012,2078
23021,55003,55003,3471
23022,55005,55005,4422
23023,55006,55006,4069
23024,55007,55007,2498
23025,55008,55008,14685
23026,55009,55009,8030
23027,55010,55065,1201
23028,55065,55065,1201
23029,55011,55011,10170
23030,55013,55013,6541
23031,55014,55014,27274
23032,55016,55016,34204
23033,55017,55017,714
23034,55018,55018,997
23035,55019,55019,1817
23036,55020,55020,3717
23037,55021,55021,29732
23038,55024,55024,32406
23039,55025,55025,23244
23040,55026,55026,455
23041,55027,55027,3031
23042,55029,55029,38
23043,55030,55030,1289
23044,55031,55031,2035
23045,55032,55032,3616
23046,55033,55033,29488
23047,55036,55036,71
23048,55037,55037,4940
23049,55038,55038,20816
23050,55040,55040,12568
23051,55041,55041,7601
23052,55042,55042,8840
23053,55043,55043,3540
23054,55044,55044,47218
23055,55045,55045,7577
23056,55046,55046,5211
23057,55047,55047,2528
23058,55049,55049,2476
23059,55051,55051,9719
23060,55052,55052,2090
23061,55053,55053,1009
23062,55054,55054,2171
23063,55055,55055,3418
23064,55056,55056,13546
23065,55057,55057,24602
23066,55060,55060,28911
23067,55063,55063,9348
23068,55067,55063,9348
23069,55066,55066,18564
23070,55068,55068,27490
23071,55069,55069,5540
23072,55070,55070,7541
23073,55071,55071,5569
23074,55072,55072,4737
23075,55073,55073,3237
23076,55074,55074,2222
23077,55075,55075,20152
23078,55076,55076,21323
23079,55077,55077,12572
23080,55078,55079,8329
23081,55079,55079,8329
23082,55080,55080,2607
23083,55082,55082,35024
23084,55083,55082,35024
23085,55084,55084,1628
23086,55085,55085,417
23087,55087,55087,268
23088,55088,55088,1704
23089,55089,55089,1814
23090,55090,55090,401
23091,55092,55092,10840
23092,55101,55101,5592
23093,55133,55101,5592
23094,55145,55101,5592
23095,55164,55101,5592
23096,55165,55101,5592
23097,55170,55101,5592
23098,55172,55101,5592
23099,55175,55101,5592
23100,55102,55102,18207
23101,55103,55103,12991
23102,55104,55104,43248
23103,55105,55105,28455
23104,55106,55106,52730
23105,55107,55107,14776
23106,55146,55107,14776
23107,55108,55108,14688
23108,55109,55109,31444
23109,55110,55110,37759
23110,55111,55111,0
23111,55112,55112,43250
23112,55113,55113,38994
23113,55114,55114,3100
23114,55115,55115,8607
23115,55116,55116,23851
23116,55117,55117,41649
23117,55118,55118,27548
23118,55119,55119,38966
23119,55144,55119,38966
23120,55120,55120,4352
23121,55121,55121,7861
23122,55122,55122,30346
23123,55123,55123,26030
23124,55124,55124,49084
23125,55125,55125,43281
23126,55187,55125,43281
23127,55188,55125,43281
23128,55126,55126,25140
23129,55127,55127,16782
23130,55128,55128,28113
23131,55129,55129,18697
23132,55130,55130,17575
23133,55150,55150,198
23134,55155,55155,0
23135,55301,55301,10535
23136,55302,55302,7107
23137,55303,55303,46352
23138,55304,55304,45967
23139,55305,55305,19368
23140,55306,55306,15935
23141,55307,55307,3227
23142,55308,55308,9064
23143,55309,55309,18208
23144,55310,55310,1519
23145,55311,55311,32788
23146,55312,55312,1595
23147,55313,55313,23255
23148,55314,55314,1337
23149,55315,55315,4762
23150,55316,55316,23089
23151,55317,55317,19218
23152,55318,55318,25493
23153,55319,55319,5038
23154,55377,55319,5038
23155,55320,55320,4973
23156,55321,55321,5341
23157,55322,55322,3163
23158,55323,55356,5311
23159,55356,55356,5311
23160,55324,55324,1234
23161,55325,55325,4610
23162,55327,55327,3478
23163,55328,55328,8541
23164,55329,55329,2118
23165,55330,55330,36440
23166,55331,55331,17524
23167,55332,55332,1922
23168,55333,55333,856
23169,55334,55334,2939
23170,55335,55335,1629
23171,55336,55336,8054
23172,55337,55337,44356
23173,55338,55338,1123
23174,55339,55339,988
23175,55340,55340,6327
23176,55341,55341,2850
23177,55342,55342,2015
23178,55343,55343,23933
23179,55344,55344,13952
23180,55345,55345,21147
23181,55346,55346,16776
23182,55347,55347,30069
23183,55348,55359,5954
23184,55359,55359,5954
23185,55570,55359,5954
23186,55571,55359,5954
23187,55572,55359,5954
23188,55574,55359,5954
23189,55576,55359,5954
23190,55577,55359,5954
23191,55578,55359,5954
23192,55579,55359,5954
23193,55592,55359,5954
23194,55593,55359,5954
23195,55349,55349,3887
23196,55575,55349,3887
23197,55350,55350,18280
23198,55352,55352,8751
23199,55353,55353,3162
23200,55354,55354,2741
23201,55355,55355,9656
23202,55357,55357,3246
23203,55595,55357,3246
23204,55596,55357,3246
23205,55597,55357,3246
23206,55598,55357,3246
23207,55599,55357,3246
23208,55358,55358,4982
23209,55380,55358,4982
23210,55360,55360,2672
23211,55361,55391,14486
23212,55391,55391,14486
23213,55392,55391,14486
23214,55362,55362,18089
23215,55363,55363,4496
23216,55364,55364,14353
23217,55366,55366,443
23218,55367,55367,913
23219,55368,55368,2218
23220,55383,55368,2218
23221,55554,55368,2218
23222,55583,55368,2218
23223,55369,55369,32524
23224,55569,55369,32524
23225,55370,55370,802
23226,55371,55371,16442
23227,55372,55372,29811
23228,55373,55373,5600
23229,55374,55374,13576
23230,55375,55375,4518
23231,55376,55376,16242
23232,55378,55378,26958
23233,55379,55379,40416
23234,55381,55381,2063
23235,55382,55382,3563
23236,55384,55384,1672
23237,55385,55385,1291
23238,55386,55386,6330
23239,55387,55387,12249
23240,55388,55388,5619
23241,55389,55389,2643
23242,55390,55390,2473
23243,55395,55395,2892
23244,55396,55396,2252
23245,55397,55397,2693
23246,55550,55397,2693
23247,55551,55397,2693
23248,55553,55397,2693
23249,55558,55397,2693
23250,55568,55397,2693
23251,55573,55397,2693
23252,55594,55397,2693
23253,55398,55398,15540
23254,55401,55401,6590
23255,55440,55401,6590
23256,55458,55401,6590
23257,55459,55401,6590
23258,55460,55401,6590
23259,55470,55401,6590
23260,55472,55401,6590
23261,55473,55401,6590
23262,55479,55401,6590
23263,55480,55401,6590
23264,55484,55401,6590
23265,55402,55402,368
23266,55474,55402,368
23267,55478,55402,368
23268,55486,55402,368
23269,55403,55403,14985
23270,55404,55404,27121
23271,55405,55405,15411
23272,55406,55406,32112
23273,55485,55406,32112
23274,55407,55407,37881
23275,55408,55408,29981
23276,55467,55408,29981
23277,55409,55409,11615
23278,55483,55409,11615
23279,55410,55410,19340
23280,55411,55411,27428
23281,55412,55412,22148
23282,55413,55413,12934
23283,55414,55414,28495
23284,55415,55415,2604
23285,55487,55415,2604
23286,55488,55415,2604
23287,55416,55416,29027
23288,55417,55417,24875
23289,55418,55418,29472
23290,55419,55419,26406
23291,55420,55420,21767
23292,55421,55421,27035
23293,55422,55422,27820
23294,55423,55423,35375
23295,55424,55424,9685
23296,55425,55425,8952
23297,55426,55426,24945
23298,55427,55427,22919
23299,55428,55428,29357
23300,55429,55429,26751
23301,55430,55430,21508
23302,55431,55431,18435
23303,55432,55432,30027
23304,55433,55433,33613
23305,55434,55434,28823
23306,55435,55435,11592
23307,55436,55436,13138
23308,55437,55437,17484
23309,55438,55438,16249
23310,55439,55439,8750
23311,55441,55441,17848
23312,55442,55442,13217
23313,55443,55443,32462
23314,55444,55444,15667
23315,55445,55445,9879
23316,55446,55446,18695
23317,55447,55447,21187
23318,55448,55448,27863
23319,55449,55449,23277
23320,55450,55450,10
23321,55454,55454,8125
23322,55455,55455,1050
23323,55601,55601,105
23324,55602,55602,177
23325,55603,55603,508
23326,55604,55604,3360
23327,55605,55605,565
23328,55606,55606,272
23329,55607,55607,134
23330,55609,55609,303
23331,55612,55612,518
23332,55613,55613,205
23333,55614,55614,2627
23334,55615,55615,256
23335,55616,55616,6994
23336,55702,55702,500
23337,55703,55703,701
23338,55704,55704,1128
23339,55705,55705,3299
23340,55706,55706,1825
23341,55707,55707,3440
23342,55708,55708,959
23343,55709,55709,4075
23344,55710,55710,1292
23345,55711,55711,607
23346,55712,55712,586
23347,55713,55713,1017
23348,55716,55716,341
23349,55717,55717,335
23350,55718,55718,3281
23351,55719,55719,5895
23352,55720,55720,16999
23353,55721,55721,3410
23354,55722,55722,1200
23355,55723,55723,2363
23356,55724,55724,741
23357,55725,55725,103
23358,55726,55726,1045
23359,55730,55744,20164
23360,55744,55744,20164
23361,55745,55744,20164
23362,55731,55731,5820
23363,55796,55731,5820
23364,55732,55732,1453
23365,55733,55733,4616
23366,55734,55734,6213
23367,55735,55735,1809
23368,55736,55736,1550
23369,55738,55738,544
23370,55741,55741,3164
23371,55742,55742,344
23372,55746,55746,17228
23373,55747,55746,17228
23374,55748,55748,1476
23375,55749,55749,449
23376,55750,55750,2025
23377,55751,55751,1553
23378,55752,55752,395
23379,55753,55753,989
23380,55756,55756,431
23381,55757,55757,866
23382,55758,55758,145
23383,55760,55760,3108
23384,55763,55763,554
23385,55764,55764,569
23386,55765,55765,802
23387,55766,55766,43
23388,55767,55767,4532
23389,55768,55768,2843
23390,55769,55769,2313
23391,55771,55771,1680
23392,55772,55772,76
23393,55775,55775,1205
23394,55777,55792,10107
23395,55792,55792,10107
23396,55779,55779,3755
23397,55791,55779,3755
23398,55780,55780,212
23399,55781,55781,734
23400,55782,55782,480
23401,55783,55783,2437
23402,55784,55784,89
23403,55785,55785,263
23404,55786,55786,305
23405,55787,55787,525
23406,55790,55790,1866
23407,55793,55793,615
23408,55795,55795,1629
23409,55797,55797,1441
23410,55798,55798,581
23411,55801,55803,17431
23412,55803,55803,17431
23413,55802,55802,2442
23414,55804,55804,14592
23415,55805,55805,10194
23416,55806,55806,9576
23417,55816,55806,9576
23418,55807,55807,9963
23419,55808,55808,5846
23420,55810,55810,8702
23421,55811,55811,26246
23422,55815,55811,26246
23423,55812,55812,10924
23424,55814,55814,772
23425,55901,55901,51917
23426,55903,55901,51917
23427,55902,55902,21968
23428,55904,55904,26332
23429,55905,55905,0
23430,55906,55906,17598
23431,55909,55909,1428
23432,55910,55910,1423
23433,55912,55912,28483
23434,55917,55917,3696
23435,55918,55918,982
23436,55919,55919,985
23437,55920,55920,7026
23438,55921,55921,4964
23439,55922,55922,1021
23440,55923,55923,4469
23441,55924,55924,1303
23442,55925,55925,1113
23443,55926,55926,853
23444,55927,55927,4071
23445,55929,55929,1209
23446,55931,55931,330
23447,55932,55932,2042
23448,55933,55933,273
23449,55934,55934,3338
23450,55935,55935,939
23451,55936,55936,1861
23452,55939,55939,1963
23453,55940,55940,2666
23454,55941,55941,969
23455,55942,55987,35629
23456,55987,55987,35629
23457,55988,55987,35629
23458,55943,55943,3059
23459,55944,55944,7151
23460,55945,55945,1458
23461,55946,55946,3178
23462,55947,55947,7513
23463,55949,55949,1808
23464,55950,55950,169
23465,55951,55951,1567
23466,55952,55952,2529
23467,55953,55953,894
23468,55954,55954,1442
23469,55955,55955,2746
23470,55956,55956,1962
23471,55957,55957,756
23472,55959,55959,2321
23473,55960,55960,3134
23474,55961,55961,447
23475,55962,55962,763
23476,55963,55963,4988
23477,55964,55964,4389
23478,55965,55965,2376
23479,55967,55967,938
23480,55968,55968,121
23481,55969,55969,1117
23482,55970,55970,1016
23483,55971,55971,2993
23484,55972,55972,4995
23485,55973,55973,285
23486,55974,55974,2132
23487,55975,55975,4335
23488,55976,55976,7582
23489,55977,55977,203
23490,55979,55979,1143
23491,55981,55981,3961
23492,55982,55982,436
23493,55983,55983,1588
23494,55985,55985,1858
23495,55990,55990,925
23496,55991,55991,1490
23497,55992,55992,4693
23498,56001,56001,46327
23499,56002,56001,46327
23500,56003,56003,14335
23501,56007,56007,21228
23502,56009,56009,1613
23503,56010,56010,1129
23504,56011,56011,8925
23505,56013,56013,4531
23506,56014,56014,797
23507,56016,56016,1096
23508,56017,56017,1620
23509,56019,56019,914
23510,56020,56020,115
23511,56021,56021,1038
23512,56022,56022,70
23513,56023,56023,485
23514,56024,56024,2759
23515,56025,56025,507
23516,56026,56026,2012
23517,56027,56027,67
23518,56027,56027,902
23519,56028,56028,1372
23520,56029,56029,744
23521,56030,56073,16759
23522,56073,56073,16759
23523,56084,56073,16759
23524,56031,56031,12401
23525,56032,56032,313
23526,56033,56033,345
23527,56034,56034,496
23528,56035,56035,546
23529,56036,56036,1959
23530,56037,56037,1635
23531,56039,56039,957
23532,56041,56041,1066
23533,56042,56042,720
23534,56043,56043,486
23535,56044,56044,2082
23536,56045,56045,813
23537,56046,56046,94
23538,56047,56047,117
23539,56048,56048,3898
23540,56050,56050,1464
23541,56051,56051,703
23542,56052,56052,699
23543,56054,56054,923
23544,56055,56055,3902
23545,56056,56056,96
23546,56057,56057,3867
23547,56058,56058,5985
23548,56060,56060,452
23549,56062,56062,3208
23550,56063,56063,2724
23551,56065,56065,2844
23552,56068,56068,1087
23553,56069,56069,4467
23554,56071,56071,11817
23555,56072,56072,2389
23556,56074,56074,2004
23557,56075,56075,171
23558,56078,56078,476
23559,56080,56080,770
23560,56081,56081,6098
23561,56082,56082,13597
23562,56083,56083,874
23563,56085,56085,5451
23564,56087,56087,3179
23565,56088,56088,1946
23566,56089,56089,155
23567,56090,56090,694
23568,56091,56091,367
23569,56093,56093,12831
23570,56096,56096,3021
23571,56097,56097,3715
23572,56098,56098,2124
23573,56101,56101,5867
23574,56110,56110,1843
23575,56111,56111,420
23576,56113,56113,238
23577,56114,56114,361
23578,56115,56115,1366
23579,56116,56116,628
23580,56117,56117,399
23581,56118,56118,421
23582,56119,56119,1017
23583,56120,56120,1121
23584,56121,56121,659
23585,56122,56122,586
23586,56123,56123,514
23587,56125,56125,65
23588,56127,56127,398
23589,56128,56128,1984
23590,56129,56129,741
23591,56131,56131,2293
23592,56132,56132,540
23593,56134,56134,462
23594,56136,56136,1118
23595,56137,56137,1149
23596,56138,56138,899
23597,56139,56139,430
23598,56140,56140,59
23599,56141,56141,323
23600,56142,56142,981
23601,56143,56143,4478
23602,56144,56144,1053
23603,56144,56144,90
23604,56145,56145,622
23605,56146,56146,40
23606,56147,56147,192
23607,56149,56149,1268
23608,56150,56150,2742
23609,56151,56151,823
23610,56152,56152,1507
23611,56153,56153,224
23612,56155,56155,419
23613,56156,56156,6066
23614,56157,56157,788
23615,56158,56158,434
23616,56159,56159,2928
23617,56160,56160,214
23618,56161,56161,400
23619,56162,56162,285
23620,56164,56164,5920
23621,56164,56164,49
23622,56165,56165,349
23623,56166,56166,253
23624,56167,56167,661
23625,56168,56168,932
23626,56169,56169,681
23627,56170,56170,587
23628,56171,56171,1821
23629,56172,56172,3164
23630,56173,56173,424
23631,56174,56174,357
23632,56175,56175,3085
23633,56176,56176,1137
23634,56178,56178,1746
23635,56180,56180,1408
23636,56181,56181,1147
23637,56183,56183,1263
23638,56185,56185,560
23639,56186,56186,388
23640,56187,56187,14170
23641,56201,56201,23173
23642,56207,56207,251
23643,56208,56208,2066
23644,56209,56209,2339
23645,56210,56210,13
23646,56211,56211,529
23647,56212,56212,531
23648,56214,56214,725
23649,56215,56215,4693
23650,56216,56216,670
23651,56218,56218,628
23652,56219,56219,735
23653,56219,56219,347
23654,56220,56220,3070
23655,56221,56221,773
23656,56222,56222,1984
23657,56223,56223,1408
23658,56224,56224,333
23659,56225,56225,834
23660,56226,56226,254
23661,56227,56227,223
